doi
10.1108/COMPEL-02-2017-0052
10.3847/2041-8213/aa91c9
10.1021/acs.jpcc.7b00596
10.1140/epjc/s10052-016-4496-8
10.1088/1361-6382/aa9151
10.1016/j.jallcom.2016.12.095
10.1038/srep44725
10.1007/s11164-016-2671-z
10.1002/pssc.201700177
10.3847/1538-3881/aa9709
10.1103/PhysRevD.96.082001
10.1007/JHEP07(2017)054
10.1103/PhysRevD.96.022005
10.1140/epjc/s10052-017-5451-z
10.1140/epjc/s10052-017-4979-2
10.3847/2041-8213/aa9aed
10.1103/PhysRevD.96.062001
10.1038/sdata.2017.93
10.1007/s00033-017-0785-9
10.1016/j.jclepro.2016.02.069
10.1051/sm/2017003
10.1016/j.jallcom.2017.07.109
10.1063/1.4984314
10.4000/fcs.2016
10.4000/questionsdecommunication.11559
10.1016/j.marchem.2017.05.006
10.1007/s00284-016-1171-0
10.1016/j.jallcom.2016.10.069
10.1007/s10551-015-2709-y
10.1088/1367-2630/aa69ff
10.1134/S1064562417040275
10.1103/PhysRevD.96.014508
10.1140/epjc/s10052-016-4509-7
10.1007/s10934-016-0353-2
10.1016/j.spmi.2017.10.003
10.1088/1757-899X/186/1/012024
10.1016/j.apor.2017.04.011
10.1002/cb.1590
10.1088/1361-6633/aa7bb1
10.1038/s41598-017-00576-z
10.1063/1.4976576
10.1039/c7qo00222j
10.1016/j.nicl.2017.07.011
10.1016/j.ribaf.2017.04.007
10.1007/s11139-015-9749-x
10.1123/jpah.2017-0046
10.1111/zsc.12245
10.7193/DM.086.107.122
10.1016/j.pocean.2017.09.016
10.1088/2058-9565/aa7f3f
10.1016/j.sysconle.2016.12.009
10.1214/16-AOP1115
10.1016/j.crma.2016.11.012
10.1016/j.spa.2016.08.001
10.1080/17442508.2017.1311900
10.1007/s00894-017-3304-1
10.1021/acs.chemmater.7b02664
10.1007/s00020-017-2411-9
10.1051/mmnp/201712102
10.3934/krm.2017036
10.1007/s00205-017-1101-8
10.3917/pouv.163.0043
10.1007/JHEP01(2017)078
10.1007/s10620-017-4689-5
10.1016/j.nuclphysa.2017.06.035
10.1080/07350015.2015.1123636
10.1016/j.marpolbul.2016.11.001
10.1016/j.porgcoat.2017.06.011
10.1016/j.wavemoti.2017.06.004
10.1016/j.materresbull.2017.02.036
10.4028/www.scientific.net/MSF.879.217
10.1007/s10772-017-9411-7
10.1103/PhysRevD.95.063533
10.1088/1475-7516/2017/10/029
10.1016/j.physletb.2017.03.002
10.3390/universe3020047
10.1039/c6ta08175d
10.1111/1462-2920.13639
10.1080/17451000.2016.1248847
10.1038/srep41315
10.3389/fmars.2017.00010
10.1007/JHEP01(2017)002
10.1038/sdata.2016.128
10.1007/s10955-017-1842-7
10.1016/j.ijleo.2017.09.056
10.4000/rfsic.3110
10.5852/ejt.2017.347
10.1103/PhysRevB.96.024428
10.1002/2017GL073856
10.15122/isbn.978-2-406-06298-1.p.0391
10.4000/crm.14148
10.15122/isbn.978-2-406-07183-9.p.0211
10.15122/isbn.978-2-406-06930-0.p.0149
10.1002/2017JC012700
10.1007/JHEP09(2017)160
10.1007/s10714-017-2263-2
