doi
10.1103/physrevd.94.123520
10.1186/s13068-016-0681-0
10.1186/s13068-016-0678-8
10.1186/s13640-016-0149-y
10.1088/1751-8113/49/49/495202
10.1021/acs.est.6b04344
10.1186/s12944-016-0375-4
10.1017/s0022377816001161
10.1017/s0022377816000921
10.1093/mnras/stw2243
10.1111/1462-2920.13324
10.1175/jpo-d-15-0141.1
10.1016/j.calphad.2016.09.008
10.5670/oceanog.2016.94
10.1016/j.apor.2016.10.001
10.1016/j.wpi.2016.10.001
10.4187/respcare.04821
10.1016/j.chaos.2016.10.006
10.1007/s10584-016-1801-3
10.1016/j.vacuum.2016.10.005
10.1007/s10825-016-0883-5
10.1063/1.4972092
10.1016/j.scispo.2016.08.002
10.3917/sta.111.0097
10.1016/j.commatsci.2016.08.041
10.1007/s00205-016-1026-7
10.1098/rsta.2016.0035
10.1016/j.jclepro.2016.07.122
10.1073/pnas.1615981113
10.1109/tsp.2016.2600511
10.1016/j.cej.2016.06.062
10.1186/s12879-016-2003-3
10.1103/physrevb.94.205416
10.1103/physrevd.94.104032
10.1103/physrevd.94.103511
10.1016/j.ecss.2016.08.049
10.1103/physrevd.94.104002
10.1134/s0001434616110092
10.1016/j.nuclphysb.2016.07.016
10.1016/j.nuclphysb.2016.04.031
10.1007/s11069-016-2419-5
10.1007/s10584-016-1784-0
10.1111/psyp.12732
10.1088/0268-1242/31/11/114003
10.1016/j.spa.2016.05.001
10.1016/j.compositesa.2016.08.018
10.1007/s10750-015-2333-y
10.1007/s10236-016-0985-4
10.1109/jstars.2016.2533662
10.1002/2016jc011857
10.1107/s1600577516013849
10.1016/j.tsf.2016.08.053
10.1016/j.sigpro.2016.05.013
10.1016/j.tsf.2016.02.020
10.1016/j.tsf.2016.04.039
10.1103/physrevd.94.084035
10.1016/j.compstruct.2016.07.020
10.1016/j.jmaa.2016.04.032
10.1016/j.physletb.2016.07.079
10.1016/j.physletb.2016.08.041
10.1021/acsami.6b06414
10.1103/physreve.94.042101
10.1007/s00357-016-9212-8
10.1007/s00227-016-2975-y
10.1002/2016jc011908
10.1002/2016jc011861
10.1111/1467-8268.12200
10.1093/imanum/drv049
10.1007/s12346-015-0160-1
10.1016/j.dsr.2016.07.014
10.1016/j.margen.2016.06.006
10.1002/rcm.7711
10.1109/tgrs.2016.2581181
10.1249/mss.0000000000000981
10.1088/1751-8113/49/41/415201
10.1016/j.patrec.2016.04.008
10.1007/s10701-016-0032-9
10.1016/j.aop.2016.07.033
10.1209/0295-5075/116/27005
10.1098/rsos.160202
10.1016/j.coastaleng.2016.06.003
10.1016/j.jmarsys.2016.03.013
10.1103/physrevb.94.115311
10.1063/1.4963132
10.1088/1751-8113/49/38/385401
10.5194/bg-13-5205-2016
10.1113/jp272283
